Date,Stock,Close,Interest Rate,Inflation Rate,GDP
2001-01-11,MS,87.5,6.05,2.878468,10484.538666666667
2001-01-11,CSCO,39.125,6.05,2.878468,10484.538666666667
2001-01-11,WFC,24.625,6.05,2.878468,10484.538666666667
2001-01-11,JPM,54.125,6.05,2.878468,10484.538666666667
2001-01-11,MSFT,27.5,6.05,2.878468,10484.538666666667
2001-01-11,AMZN,0.8500000238418579,6.05,2.878468,10484.538666666667
2001-01-12,F,26.375,5.98,2.878468,10485.969433333334
2001-01-12,JPM,53.3125,5.98,2.878468,10485.969433333334
2001-01-12,AAPL,0.3069199919700622,5.98,2.878468,10485.969433333334
2001-01-12,WFC,24.34375,5.98,2.878468,10485.969433333334
2001-01-12,MS,85.125,5.98,2.878468,10485.969433333334
2001-01-12,CSCO,38.0625,5.98,2.878468,10485.969433333334
2001-01-12,AMZN,0.8843749761581421,5.98,2.878468,10485.969433333334
2001-01-12,MSFT,26.75,5.98,2.878468,10485.969433333334
2001-01-16,JPM,53.1875,6.2,2.878468,10491.6925
2001-01-16,AMZN,0.903124988079071,6.2,2.878468,10491.6925
2001-01-16,MSFT,26.28125,6.2,2.878468,10491.6925
2001-01-16,WFC,24.96875,6.2,2.878468,10491.6925
2001-01-16,CSCO,38.5,6.2,2.878468,10491.6925
2001-01-16,F,27.125,6.2,2.878468,10491.6925
2001-01-16,MS,83.9375,6.2,2.878468,10491.6925
2001-01-16,AAPL,0.3058040142059326,6.2,2.878468,10491.6925
2001-01-17,MS,80.875,5.94,2.878468,10493.123266666666
2001-01-17,MSFT,26.46875,5.94,2.878468,10493.123266666666
2001-01-17,WFC,24.6875,5.94,2.878468,10493.123266666666
2001-01-17,CSCO,39.0,5.94,2.878468,10493.123266666666
2001-01-17,AAPL,0.3002229928970337,5.94,2.878468,10493.123266666666
2001-01-17,F,26.875,5.94,2.878468,10493.123266666666
2001-01-17,AMZN,0.918749988079071,5.94,2.878468,10493.123266666666
2001-01-17,JPM,53.0,5.94,2.878468,10493.123266666666
2001-01-18,MS,80.125,5.93,2.878468,10494.554033333334
2001-01-18,AAPL,0.3337050080299377,5.93,2.878468,10494.554033333334
2001-01-18,WFC,24.21875,5.93,2.878468,10494.554033333334
2001-01-18,MSFT,27.75,5.93,2.878468,10494.554033333334
2001-01-18,CSCO,41.875,5.93,2.878468,10494.554033333334
2001-01-18,JPM,51.4375,5.93,2.878468,10494.554033333334
2001-01-18,AMZN,0.975000023841858,5.93,2.878468,10494.554033333334
2001-01-18,F,27.1875,5.93,2.878468,10494.554033333334
2001-01-19,CSCO,40.375,5.92,2.878468,10495.9848
2001-01-19,AMZN,0.996874988079071,5.92,2.878468,10495.9848
2001-01-19,AAPL,0.3482140004634857,5.92,2.878468,10495.9848
2001-01-19,MS,84.375,5.92,2.878468,10495.9848
2001-01-19,F,26.3125,5.92,2.878468,10495.9848
2001-01-19,WFC,24.53125,5.92,2.878468,10495.9848
2001-01-19,JPM,50.5625,5.92,2.878468,10495.9848
2001-01-19,MSFT,30.5,5.92,2.878468,10495.9848
2001-01-22,AMZN,0.925000011920929,6.0,2.878468,10500.2771
2001-01-22,AAPL,0.34375,6.0,2.878468,10500.2771
2001-01-22,WFC,24.8125,6.0,2.878468,10500.2771
2001-01-22,JPM,50.875,6.0,2.878468,10500.2771
2001-01-22,MS,83.875,6.0,2.878468,10500.2771
2001-01-22,CSCO,41.4375,6.0,2.878468,10500.2771
2001-01-22,F,27.125,6.0,2.878468,10500.2771
2001-01-22,MSFT,30.0625,6.0,2.878468,10500.2771
2001-01-23,MSFT,30.28125,5.97,2.878468,10501.707866666666
2001-01-23,WFC,24.8125,5.97,2.878468,10501.707866666666
2001-01-23,AMZN,0.947655975818634,5.97,2.878468,10501.707866666666
2001-01-23,AAPL,0.3660709857940674,5.97,2.878468,10501.707866666666
2001-01-23,JPM,51.6875,5.97,2.878468,10501.707866666666
2001-01-23,MS,86.8125,5.97,2.878468,10501.707866666666
2001-01-23,F,27.0,5.97,2.878468,10501.707866666666
2001-01-23,CSCO,42.625,5.97,2.878468,10501.707866666666
2001-01-24,JPM,53.25,6.05,2.878468,10503.138633333334
2001-01-24,CSCO,42.5625,6.05,2.878468,10503.138633333334
2001-01-24,WFC,25.09375,6.05,2.878468,10503.138633333334
2001-01-24,MSFT,31.46875,6.05,2.878468,10503.138633333334
2001-01-24,MS,84.25,6.05,2.878468,10503.138633333334
2001-01-24,F,27.75,6.05,2.878468,10503.138633333334
2001-01-24,AAPL,0.3660709857940674,6.05,2.878468,10503.138633333334
2001-01-24,AMZN,1.09375,6.05,2.878468,10503.138633333334
2001-01-25,WFC,25.3125,6.1,2.878468,10504.5694
2001-01-25,F,28.0625,6.1,2.878468,10504.5694
2001-01-25,MSFT,30.90625,6.1,2.878468,10504.5694
2001-01-25,JPM,53.0625,6.1,2.878468,10504.5694
2001-01-25,AAPL,0.3560270071029663,6.1,2.878468,10504.5694
2001-01-25,MS,82.875,6.1,2.878468,10504.5694
2001-01-25,AMZN,0.949999988079071,6.1,2.878468,10504.5694
2001-01-25,CSCO,39.3125,6.1,2.878468,10504.5694
2001-01-26,CSCO,38.375,5.96,2.878468,10506.000166666669
2001-01-26,AAPL,0.3493300080299377,5.96,2.878468,10506.000166666669
2001-01-26,F,28.0,5.96,2.878468,10506.000166666669
2001-01-26,MS,82.5,5.96,2.878468,10506.000166666669
2001-01-26,MSFT,32.0,5.96,2.878468,10506.000166666669
2001-01-26,JPM,54.1875,5.96,2.878468,10506.000166666669
2001-01-26,AMZN,0.975000023841858,5.96,2.878468,10506.000166666669
2001-01-26,WFC,25.75,5.96,2.878468,10506.000166666669
2001-01-29,AMZN,1.006250023841858,5.98,2.878468,10510.292466666666
2001-01-29,AAPL,0.3872770071029663,5.98,2.878468,10510.292466666666
2001-01-29,WFC,25.565000534057617,5.98,2.878468,10510.292466666666
2001-01-29,JPM,55.119998931884766,5.98,2.878468,10510.292466666666
2001-01-29,MSFT,32.25,5.98,2.878468,10510.292466666666
2001-01-29,F,28.290000915527344,5.98,2.878468,10510.292466666666
2001-01-29,CSCO,37.25,5.98,2.878468,10510.292466666666
2001-01-29,MS,83.9800033569336,5.98,2.878468,10510.292466666666
2001-01-30,WFC,25.95499992370605,5.9,2.878468,10511.723233333334
2001-01-30,MSFT,31.6875,5.9,2.878468,10511.723233333334
2001-01-30,F,28.299999237060547,5.9,2.878468,10511.723233333334
2001-01-30,AMZN,0.946874976158142,5.9,2.878468,10511.723233333334
2001-01-30,JPM,55.97999954223633,5.9,2.878468,10511.723233333334
2001-01-30,CSCO,38.0,5.9,2.878468,10511.723233333334
2001-01-30,MS,85.0,5.9,2.878468,10511.723233333334
2001-01-30,AAPL,0.3883930146694183,5.9,2.878468,10511.723233333334
2001-01-31,F,28.190000534057617,5.74,2.878468,10513.154
2001-01-31,WFC,25.7549991607666,5.74,2.878468,10513.154
2001-01-31,MS,84.80000305175781,5.74,2.878468,10513.154
2001-01-31,JPM,54.9900016784668,5.74,2.878468,10513.154
2001-01-31,CSCO,37.4375,5.74,2.878468,10513.154
2001-01-31,MSFT,30.53125,5.74,2.878468,10513.154
2001-01-31,AAPL,0.3861609995365143,5.74,2.878468,10513.154
2001-01-31,AMZN,0.8656250238418579,5.74,2.878468,10513.154
2001-02-01,MS,89.80000305175781,5.57,2.979742,10514.584766666669
2001-02-01,JPM,55.84999847412109,5.57,2.979742,10514.584766666669
2001-02-01,AAPL,0.3772319853305816,5.57,2.979742,10514.584766666669
2001-02-01,AMZN,0.8125,5.57,2.979742,10514.584766666669
2001-02-01,F,28.3700008392334,5.57,2.979742,10514.584766666669
2001-02-01,MSFT,31.1875,5.57,2.979742,10514.584766666669
2001-02-01,CSCO,38.25,5.57,2.979742,10514.584766666669
2001-02-01,WFC,25.200000762939453,5.57,2.979742,10514.584766666669
2001-02-02,MSFT,30.40625,5.5,2.979742,10516.015533333331
2001-02-02,CSCO,35.5,5.5,2.979742,10516.015533333331
2001-02-02,JPM,54.63999938964844,5.5,2.979742,10516.015533333331
2001-02-02,MS,86.26000213623047,5.5,2.979742,10516.015533333331
2001-02-02,WFC,25.1200008392334,5.5,2.979742,10516.015533333331
2001-02-02,F,28.01000022888184,5.5,2.979742,10516.015533333331
2001-02-02,AMZN,0.71875,5.5,2.979742,10516.015533333331
2001-02-02,AAPL,0.3683040142059326,5.5,2.979742,10516.015533333331
2001-02-05,AAPL,0.360491007566452,5.52,2.979742,10520.307833333332
2001-02-05,F,28.450000762939453,5.52,2.979742,10520.307833333332
2001-02-05,CSCO,34.5625,5.52,2.979742,10520.307833333332
2001-02-05,WFC,25.68000030517578,5.52,2.979742,10520.307833333332
2001-02-05,AMZN,0.721875011920929,5.52,2.979742,10520.307833333332
2001-02-05,MS,86.5,5.52,2.979742,10520.307833333332
2001-02-05,MSFT,30.96875,5.52,2.979742,10520.307833333332
2001-02-05,JPM,54.59999847412109,5.52,2.979742,10520.307833333332
2001-02-06,AAPL,0.3772319853305816,5.48,2.979742,10521.7386
2001-02-06,CSCO,35.75,5.48,2.979742,10521.7386
2001-02-06,F,28.739999771118164,5.48,2.979742,10521.7386
2001-02-06,JPM,52.27999877929688,5.48,2.979742,10521.7386
2001-02-06,AMZN,0.7906249761581421,5.48,2.979742,10521.7386
2001-02-06,WFC,25.44499969482422,5.48,2.979742,10521.7386
2001-02-06,MS,84.94999694824219,5.48,2.979742,10521.7386
2001-02-06,MSFT,31.28125,5.48,2.979742,10521.7386
2001-02-07,CSCO,31.0625,5.5,2.979742,10523.169366666669
2001-02-07,AAPL,0.3705359995365143,5.5,2.979742,10523.169366666669
2001-02-07,AMZN,0.75,5.5,2.979742,10523.169366666669
2001-02-07,WFC,25.3700008392334,5.5,2.979742,10523.169366666669
2001-02-07,F,27.26000022888184,5.5,2.979742,10523.169366666669
2001-02-07,MS,80.19999694824219,5.5,2.979742,10523.169366666669
2001-02-07,MSFT,32.34375,5.5,2.979742,10523.169366666669
2001-02-07,JPM,52.33000183105469,5.5,2.979742,10523.169366666669
2001-02-08,CSCO,30.0,5.5,2.979742,10524.600133333332
2001-02-08,WFC,25.549999237060547,5.5,2.979742,10524.600133333332
2001-02-08,MS,78.0,5.5,2.979742,10524.600133333332
2001-02-08,MSFT,31.125,5.5,2.979742,10524.600133333332
2001-02-08,AAPL,0.3705359995365143,5.5,2.979742,10524.600133333332
2001-02-08,F,28.01000022888184,5.5,2.979742,10524.600133333332
2001-02-08,AMZN,0.71875,5.5,2.979742,10524.600133333332
2001-02-08,JPM,51.68000030517578,5.5,2.979742,10524.600133333332
2001-02-09,WFC,25.334999084472656,5.44,2.979742,10526.0309
2001-02-09,F,26.920000076293945,5.44,2.979742,10526.0309
2001-02-09,AMZN,0.668749988079071,5.44,2.979742,10526.0309
2001-02-09,JPM,51.95000076293945,5.44,2.979742,10526.0309
2001-02-09,AAPL,0.3415180146694183,5.44,2.979742,10526.0309
2001-02-09,MSFT,29.5625,5.44,2.979742,10526.0309
2001-02-09,CSCO,28.1875,5.44,2.979742,10526.0309
2001-02-09,MS,79.3499984741211,5.44,2.979742,10526.0309
2001-02-12,AAPL,0.3515630066394806,5.48,2.979742,10530.3232
2001-02-12,JPM,52.54999923706055,5.48,2.979742,10530.3232
2001-02-12,F,27.799999237060547,5.48,2.979742,10530.3232
2001-02-12,MSFT,29.375,5.48,2.979742,10530.3232
2001-02-12,CSCO,29.5625,5.48,2.979742,10530.3232
2001-02-12,MS,80.0,5.48,2.979742,10530.3232
2001-02-12,WFC,25.39999961853028,5.48,2.979742,10530.3232
2001-02-12,AMZN,0.7250000238418579,5.48,2.979742,10530.3232
2001-02-13,MS,79.20999908447266,5.46,2.979742,10531.753966666667
2001-02-13,MSFT,29.09375,5.46,2.979742,10531.753966666667
2001-02-13,AAPL,0.3415180146694183,5.46,2.979742,10531.753966666667
2001-02-13,JPM,51.13999938964844,5.46,2.979742,10531.753966666667
2001-02-13,CSCO,28.5,5.46,2.979742,10531.753966666667
2001-02-13,WFC,24.9950008392334,5.46,2.979742,10531.753966666667
2001-02-13,AMZN,0.6875,5.46,2.979742,10531.753966666667
2001-02-13,F,27.920000076293945,5.46,2.979742,10531.753966666667
2001-02-14,AAPL,0.3482140004634857,5.5,2.979742,10533.184733333332
2001-02-14,AMZN,0.721875011920929,5.5,2.979742,10533.184733333332
2001-02-14,F,27.86000061035156,5.5,2.979742,10533.184733333332
2001-02-14,WFC,25.13999938964844,5.5,2.979742,10533.184733333332
2001-02-14,CSCO,29.375,5.5,2.979742,10533.184733333332
2001-02-14,JPM,51.18999862670898,5.5,2.979742,10533.184733333332
2001-02-14,MS,76.94000244140625,5.5,2.979742,10533.184733333332
2001-02-14,MSFT,29.1875,5.5,2.979742,10533.184733333332
2001-02-15,WFC,24.854999542236328,5.57,2.979742,10534.6155
2001-02-15,F,28.0,5.57,2.979742,10534.6155
2001-02-15,CSCO,30.8125,5.57,2.979742,10534.6155
2001-02-15,AMZN,0.7250000238418579,5.57,2.979742,10534.6155
2001-02-15,JPM,51.11000061035156,5.57,2.979742,10534.6155
2001-02-15,MSFT,29.40625,5.57,2.979742,10534.6155
2001-02-15,AAPL,0.358258992433548,5.57,2.979742,10534.6155
2001-02-15,MS,76.31999969482422,5.57,2.979742,10534.6155
2001-02-16,WFC,25.05500030517578,5.46,2.979742,10536.046266666666
2001-02-16,AMZN,0.684374988079071,5.46,2.979742,10536.046266666666
2001-02-16,F,27.600000381469727,5.46,2.979742,10536.046266666666
2001-02-16,MSFT,28.65625,5.46,2.979742,10536.046266666666
2001-02-16,JPM,51.9900016784668,5.46,2.979742,10536.046266666666
2001-02-16,AAPL,0.3392859995365143,5.46,2.979742,10536.046266666666
2001-02-16,CSCO,28.25,5.46,2.979742,10536.046266666666
2001-02-16,MS,74.75,5.46,2.979742,10536.046266666666
2001-02-20,F,27.709999084472656,5.57,2.979742,10541.769333333334
2001-02-20,WFC,24.34000015258789,5.57,2.979742,10541.769333333334
2001-02-20,CSCO,26.0625,5.57,2.979742,10541.769333333334
2001-02-20,JPM,49.95000076293945,5.57,2.979742,10541.769333333334
2001-02-20,MSFT,27.9375,5.57,2.979742,10541.769333333334
2001-02-20,AMZN,0.625,5.57,2.979742,10541.769333333334
2001-02-20,AAPL,0.327008992433548,5.57,2.979742,10541.769333333334
2001-02-20,MS,68.86000061035156,5.57,2.979742,10541.769333333334
2001-02-21,F,27.68000030517578,5.5,2.979742,10543.2001
2001-02-21,JPM,47.34999847412109,5.5,2.979742,10543.2001
2001-02-21,MS,66.04000091552734,5.5,2.979742,10543.2001
2001-02-21,AAPL,0.3370540142059326,5.5,2.979742,10543.2001
2001-02-21,CSCO,25.125,5.5,2.979742,10543.2001
2001-02-21,MSFT,28.125,5.5,2.979742,10543.2001
2001-02-21,AMZN,0.596875011920929,5.5,2.979742,10543.2001
2001-02-21,WFC,24.01000022888184,5.5,2.979742,10543.2001
2001-02-22,WFC,24.075000762939453,5.52,2.979742,10544.630866666666
2001-02-22,AAPL,0.3359380066394806,5.52,2.979742,10544.630866666666
2001-02-22,MS,68.93000030517578,5.52,2.979742,10544.630866666666
2001-02-22,AMZN,0.596875011920929,5.52,2.979742,10544.630866666666
2001-02-22,CSCO,26.4375,5.52,2.979742,10544.630866666666
2001-02-22,MSFT,27.59375,5.52,2.979742,10544.630866666666
2001-02-22,F,27.51000022888184,5.52,2.979742,10544.630866666666
2001-02-22,JPM,48.29999923706055,5.52,2.979742,10544.630866666666
2001-02-23,MS,67.0,5.46,2.979742,10546.061633333333
2001-02-23,WFC,24.23500061035156,5.46,2.979742,10546.061633333333
2001-02-23,F,28.350000381469727,5.46,2.979742,10546.061633333333
2001-02-23,JPM,47.04999923706055,5.46,2.979742,10546.061633333333
2001-02-23,CSCO,27.0,5.46,2.979742,10546.061633333333
2001-02-23,AAPL,0.3359380066394806,5.46,2.979742,10546.061633333333
2001-02-23,MSFT,28.375,5.46,2.979742,10546.061633333333
2001-02-23,AMZN,0.590624988079071,5.46,2.979742,10546.061633333333
2001-02-26,MS,69.19999694824219,5.55,2.979742,10550.353933333334
2001-02-26,MSFT,29.78125,5.55,2.979742,10550.353933333334
2001-02-26,AMZN,0.596875011920929,5.55,2.979742,10550.353933333334
2001-02-26,F,28.600000381469727,5.55,2.979742,10550.353933333334
2001-02-26,JPM,48.54999923706055,5.55,2.979742,10550.353933333334
2001-02-26,AAPL,0.3482140004634857,5.55,2.979742,10550.353933333334
2001-02-26,CSCO,26.0625,5.55,2.979742,10550.353933333334
2001-02-26,WFC,24.790000915527344,5.55,2.979742,10550.353933333334
2001-02-27,WFC,25.03499984741211,5.49,2.979742,10551.7847
2001-02-27,CSCO,24.0,5.49,2.979742,10551.7847
2001-02-27,AMZN,0.5874999761581421,5.49,2.979742,10551.7847
2001-02-27,MS,69.66000366210938,5.49,2.979742,10551.7847
2001-02-27,F,28.43000030517578,5.49,2.979742,10551.7847
2001-02-27,AAPL,0.3459819853305816,5.49,2.979742,10551.7847
2001-02-27,MSFT,29.6875,5.49,2.979742,10551.7847
2001-02-27,JPM,47.59999847412109,5.49,2.979742,10551.7847
2001-02-28,WFC,24.81999969482422,5.59,2.979742,10553.215466666668
2001-02-28,AAPL,0.3258930146694183,5.59,2.979742,10553.215466666668
2001-02-28,MSFT,29.5,5.59,2.979742,10553.215466666668
2001-02-28,F,27.809999465942383,5.59,2.979742,10553.215466666668
2001-02-28,MS,65.12999725341797,5.59,2.979742,10553.215466666668
2001-02-28,AMZN,0.5093749761581421,5.59,2.979742,10553.215466666668
2001-02-28,CSCO,23.6875,5.59,2.979742,10553.215466666668
2001-02-28,JPM,46.65999984741211,5.59,2.979742,10553.215466666668
2001-03-01,WFC,24.780000686645508,5.59,2.961886,10554.646233333331
2001-03-01,MSFT,29.6796875,5.59,2.961886,10554.646233333331
2001-03-01,JPM,46.11000061035156,5.59,2.961886,10554.646233333331
2001-03-01,CSCO,24.5,5.59,2.961886,10554.646233333331
2001-03-01,AAPL,0.3348209857940674,5.59,2.961886,10554.646233333331
2001-03-01,MS,63.59999847412109,5.59,2.961886,10554.646233333331
2001-03-01,AMZN,0.5218750238418579,5.59,2.961886,10554.646233333331
2001-03-01,F,28.209999084472656,5.59,2.961886,10554.646233333331
2001-03-02,JPM,45.79999923706055,5.52,2.961886,10556.077
2001-03-02,CSCO,22.1875,5.52,2.961886,10556.077
2001-03-02,WFC,25.084999084472656,5.52,2.961886,10556.077
2001-03-02,AAPL,0.34375,5.52,2.961886,10556.077
2001-03-02,MSFT,28.34375,5.52,2.961886,10556.077
2001-03-02,AMZN,0.5,5.52,2.961886,10556.077
2001-03-02,MS,61.04999923706055,5.52,2.961886,10556.077
2001-03-02,F,28.059999465942383,5.52,2.961886,10556.077
2001-03-05,AMZN,0.6312500238418579,5.52,2.961886,10560.3693
2001-03-05,MS,62.59999847412109,5.52,2.961886,10560.3693
2001-03-05,CSCO,23.078125,5.52,2.961886,10560.3693
2001-03-05,WFC,24.915000915527344,5.52,2.961886,10560.3693
2001-03-05,MSFT,28.71875,5.52,2.961886,10560.3693
2001-03-05,AAPL,0.3638390004634857,5.52,2.961886,10560.3693
2001-03-05,JPM,46.7599983215332,5.52,2.961886,10560.3693
2001-03-05,F,28.299999237060547,5.52,2.961886,10560.3693
2001-03-06,MSFT,29.71875,5.39,2.961886,10561.800066666668
2001-03-06,F,29.040000915527344,5.39,2.961886,10561.800066666668
2001-03-06,CSCO,24.0,5.39,2.961886,10561.800066666668
2001-03-06,JPM,47.959999084472656,5.39,2.961886,10561.800066666668
2001-03-06,WFC,24.73500061035156,5.39,2.961886,10561.800066666668
2001-03-06,MS,65.38999938964844,5.39,2.961886,10561.800066666668
2001-03-06,AAPL,0.3839290142059326,5.39,2.961886,10561.800066666668
2001-03-06,AMZN,0.59375,5.39,2.961886,10561.800066666668
2001-03-07,JPM,50.25,5.34,2.961886,10563.230833333331
2001-03-07,AMZN,0.612500011920929,5.34,2.961886,10563.230833333331
2001-03-07,WFC,25.6200008392334,5.34,2.961886,10563.230833333331
2001-03-07,AAPL,0.3794640004634857,5.34,2.961886,10563.230833333331
2001-03-07,CSCO,24.0,5.34,2.961886,10563.230833333331
2001-03-07,F,29.07999992370605,5.34,2.961886,10563.230833333331
2001-03-07,MS,66.75,5.34,2.961886,10563.230833333331
2001-03-07,MSFT,30.34375,5.34,2.961886,10563.230833333331
2001-03-08,WFC,25.854999542236328,5.46,2.961886,10564.6616
2001-03-08,JPM,50.2400016784668,5.46,2.961886,10564.6616
2001-03-08,AAPL,0.3716520071029663,5.46,2.961886,10564.6616
2001-03-08,MSFT,29.625,5.46,2.961886,10564.6616
2001-03-08,AMZN,0.5843750238418579,5.46,2.961886,10564.6616
2001-03-08,F,30.350000381469727,5.46,2.961886,10564.6616
2001-03-08,CSCO,22.8125,5.46,2.961886,10564.6616
2001-03-08,MS,64.37999725341797,5.46,2.961886,10564.6616
2001-03-09,JPM,48.95000076293945,5.42,2.961886,10566.092366666666
2001-03-09,MSFT,28.34375,5.42,2.961886,10566.092366666666
2001-03-09,AAPL,0.3616069853305816,5.42,2.961886,10566.092366666666
2001-03-09,AMZN,0.612500011920929,5.42,2.961886,10566.092366666666
2001-03-09,MS,61.2599983215332,5.42,2.961886,10566.092366666666
2001-03-09,WFC,25.2450008392334,5.42,2.961886,10566.092366666666
2001-03-09,F,30.100000381469727,5.42,2.961886,10566.092366666666
2001-03-09,CSCO,20.625,5.42,2.961886,10566.092366666666
2001-03-12,AAPL,0.3325890004634857,5.5,2.961886,10570.384666666669
2001-03-12,MS,56.0,5.5,2.961886,10570.384666666669
2001-03-12,MSFT,25.96875,5.5,2.961886,10570.384666666669
2001-03-12,CSCO,18.8125,5.5,2.961886,10570.384666666669
2001-03-12,JPM,45.4900016784668,5.5,2.961886,10570.384666666669
2001-03-12,AMZN,0.53125,5.5,2.961886,10570.384666666669
2001-03-12,WFC,23.89999961853028,5.5,2.961886,10570.384666666669
2001-03-12,F,30.25,5.5,2.961886,10570.384666666669
2001-03-13,WFC,24.725000381469727,5.5,2.961886,10571.815433333331
2001-03-13,MS,59.0,5.5,2.961886,10571.815433333331
2001-03-13,JPM,47.400001525878906,5.5,2.961886,10571.815433333331
2001-03-13,CSCO,21.375,5.5,2.961886,10571.815433333331
2001-03-13,AMZN,0.550000011920929,5.5,2.961886,10571.815433333331
2001-03-13,AAPL,0.3493300080299377,5.5,2.961886,10571.815433333331
2001-03-13,MSFT,27.09375,5.5,2.961886,10571.815433333331
2001-03-13,F,29.84000015258789,5.5,2.961886,10571.815433333331
2001-03-14,MSFT,27.0,5.48,2.961886,10573.2462
2001-03-14,CSCO,20.25,5.48,2.961886,10573.2462
2001-03-14,AAPL,0.3649550080299377,5.48,2.961886,10573.2462
2001-03-14,JPM,43.75,5.48,2.961886,10573.2462
2001-03-14,F,28.690000534057617,5.48,2.961886,10573.2462
2001-03-14,WFC,23.280000686645508,5.48,2.961886,10573.2462
2001-03-14,MS,57.0,5.48,2.961886,10573.2462
2001-03-14,AMZN,0.53125,5.48,2.961886,10573.2462
2001-03-15,AAPL,0.3515630066394806,5.52,2.961886,10574.676966666666
2001-03-15,JPM,45.2599983215332,5.52,2.961886,10574.676966666666
2001-03-15,MSFT,26.84375,5.52,2.961886,10574.676966666666
2001-03-15,AMZN,0.543749988079071,5.52,2.961886,10574.676966666666
2001-03-15,WFC,24.36000061035156,5.52,2.961886,10574.676966666666
2001-03-15,MS,59.0099983215332,5.52,2.961886,10574.676966666666
2001-03-15,CSCO,20.3125,5.52,2.961886,10574.676966666666
2001-03-15,F,28.600000381469727,5.52,2.961886,10574.676966666666
2001-03-16,F,28.43000030517578,5.4,2.961886,10576.107733333334
2001-03-16,AMZN,0.550000011920929,5.4,2.961886,10576.107733333334
2001-03-16,MS,57.91999816894531,5.4,2.961886,10576.107733333334
2001-03-16,WFC,23.94499969482422,5.4,2.961886,10576.107733333334
2001-03-16,CSCO,19.9375,5.4,2.961886,10576.107733333334
2001-03-16,AAPL,0.3504459857940674,5.4,2.961886,10576.107733333334
2001-03-16,JPM,44.58000183105469,5.4,2.961886,10576.107733333334
2001-03-16,MSFT,27.28125,5.4,2.961886,10576.107733333334
2001-03-19,CSCO,20.8125,5.38,2.961886,10580.400033333332
2001-03-19,MSFT,27.15625,5.38,2.961886,10580.400033333332
2001-03-19,AMZN,0.5249999761581421,5.38,2.961886,10580.400033333332
2001-03-19,F,29.809999465942383,5.38,2.961886,10580.400033333332
2001-03-19,AAPL,0.3671880066394806,5.38,2.961886,10580.400033333332
2001-03-19,MS,60.72999954223633,5.38,2.961886,10580.400033333332
2001-03-19,WFC,24.01499938964844,5.38,2.961886,10580.400033333332
2001-03-19,JPM,45.150001525878906,5.38,2.961886,10580.400033333332
2001-03-20,AMZN,0.512499988079071,5.14,2.961886,10581.8308
2001-03-20,MSFT,26.34375,5.14,2.961886,10581.8308
2001-03-20,MS,56.5,5.14,2.961886,10581.8308
2001-03-20,F,28.81999969482422,5.14,2.961886,10581.8308
2001-03-20,CSCO,19.0625,5.14,2.961886,10581.8308
2001-03-20,JPM,42.59000015258789,5.14,2.961886,10581.8308
2001-03-20,AAPL,0.3515630066394806,5.14,2.961886,10581.8308
2001-03-20,WFC,23.424999237060547,5.14,2.961886,10581.8308
2001-03-21,F,28.25,5.05,2.961886,10583.261566666666
2001-03-21,CSCO,19.3125,5.05,2.961886,10583.261566666666
2001-03-21,MS,54.63999938964844,5.05,2.961886,10583.261566666666
2001-03-21,MSFT,25.03125,5.05,2.961886,10583.261566666666
2001-03-21,AAPL,0.359375,5.05,2.961886,10583.261566666666
2001-03-21,JPM,40.20000076293945,5.05,2.961886,10583.261566666666
2001-03-21,WFC,22.709999084472656,5.05,2.961886,10583.261566666666
2001-03-21,AMZN,0.5,5.05,2.961886,10583.261566666666
2001-03-22,AMZN,0.5093749761581421,5.04,2.961886,10584.692333333332
2001-03-22,AAPL,0.3861609995365143,5.04,2.961886,10584.692333333332
2001-03-22,F,27.809999465942383,5.04,2.961886,10584.692333333332
2001-03-22,CSCO,19.75,5.04,2.961886,10584.692333333332
2001-03-22,MS,53.25,5.04,2.961886,10584.692333333332
2001-03-22,WFC,22.0,5.04,2.961886,10584.692333333332
2001-03-22,JPM,38.90999984741211,5.04,2.961886,10584.692333333332
2001-03-22,MSFT,27.0,5.04,2.961886,10584.692333333332
2001-03-23,F,27.89999961853028,4.94,2.961886,10586.1231
2001-03-23,MS,53.5099983215332,4.94,2.961886,10586.1231
2001-03-23,WFC,22.71500015258789,4.94,2.961886,10586.1231
2001-03-23,JPM,41.709999084472656,4.94,2.961886,10586.1231
2001-03-23,MSFT,28.28125,4.94,2.961886,10586.1231
2001-03-23,CSCO,18.6875,4.94,2.961886,10586.1231
2001-03-23,AAPL,0.4107140004634857,4.94,2.961886,10586.1231
2001-03-23,AMZN,0.5093749761581421,4.94,2.961886,10586.1231
2001-03-26,F,28.989999771118164,5.03,2.961886,10590.4154
2001-03-26,AMZN,0.546999990940094,5.03,2.961886,10590.4154
2001-03-26,WFC,23.100000381469727,5.03,2.961886,10590.4154
2001-03-26,CSCO,17.875,5.03,2.961886,10590.4154
2001-03-26,MS,54.5,5.03,2.961886,10590.4154
2001-03-26,AAPL,0.388929009437561,5.03,2.961886,10590.4154
2001-03-26,JPM,42.11000061035156,5.03,2.961886,10590.4154
2001-03-26,MSFT,28.03125,5.03,2.961886,10590.4154
2001-03-27,WFC,24.295000076293945,5.03,2.961886,10591.846166666666
2001-03-27,CSCO,18.125,5.03,2.961886,10591.846166666666
2001-03-27,AAPL,0.408392995595932,5.03,2.961886,10591.846166666666
2001-03-27,AMZN,0.5820000171661377,5.03,2.961886,10591.846166666666
